epoch,return-average
7630,2708.5778108132
7631,5838.3264808338
7632,6485.4839029959
7633,4994.045645054
7634,3240.8675439028
7635,4336.4235136493
7636,2237.5796888466
7637,5301.5165860103
7638,3603.3837924089
7639,2634.0981216346
7640,2325.82792466
7641,5256.262162312
7642,3142.1100807595
7643,2010.0222568563
7644,3704.516173717
7645,3082.7508726397
7646,5286.5018514804
7647,4878.5788010588
7648,1771.0020842074
7649,4795.3970061288
7650,3960.7530102932
7651,3458.4515394491
7652,5764.4968970605
7653,1159.5041368556
7654,1970.1002169496
7655,4351.5040364118
7656,5252.1693503919
7657,4296.2041928405
7658,3552.515251341
7659,4500.0728057079
7660,613.4214776559
7661,1119.3001122961
7662,4906.1300583458
7663,3796.908413272
7664,1392.1118819669
7665,4799.0026151342
7666,2229.1083072419
7667,2697.1324916325
7668,2291.4845015776
7669,4782.0885950268
7670,1345.7026083353
7671,1467.0367385729
7672,3803.6938718954
7673,2998.9324140459
7674,2150.3847249522
7675,6020.5251329243
7676,1154.3940386279
7677,5045.9446317106
7678,5527.8258354316
7679,3926.5724751692
7680,6140.7811804933
7681,1083.126353611
7682,1261.9113269668
7683,1963.7398908924
7684,112.6765561243
7685,2554.125927429
7686,4145.1852419029
7687,3581.5349242062
7688,2435.1932815155
7689,4663.0455600442
7690,6061.2303463144
7691,1047.9682559118
7692,1834.7909056268
7693,6245.5301223867
7694,6178.8974114767
7695,758.5525320921
7696,2774.0227937805
7697,37.6324017156
7698,5008.5506612661
7699,227.4337313347
7700,3917.3002682679
7701,4538.6469323795
7702,5645.6377162748
7703,3401.9555009428
7704,1360.5069679386
7705,1364.0203307141
7706,3891.1713133246
7707,5625.1400542754
7708,4862.8293380026
7709,4113.5604877132
7710,2287.5468037606
7711,1909.1403443958
7712,2607.5207954425
7713,2229.2798491358
7714,2426.4738200291
7715,2777.1768956265
7716,2793.6395409418
7717,4845.366568476
7718,4389.18527735
7719,1748.0158506541
7720,3301.5105114426
7721,1315.4776615966
7722,1950.7020279988
7723,5560.7761847767
7724,1382.410718037
7725,4612.6883682125
7726,2465.4359400245
7727,3663.1046068076
7728,4361.0978602004
7729,4440.3686477556
7730,5034.5026153895
7731,3769.3762664963
7732,3430.8359319158
7733,5666.5731505905
7734,3955.1928552173
7735,4926.0776741369
7736,5545.6643117052
7737,4992.8673627192
7738,715.9707533855
7739,1099.8211639742
7740,2394.489729374
7741,539.9895024692
7742,1065.7962527923
7743,6001.505510873
7744,2970.0541794505
7745,4080.9330836636
7746,2556.7685569099
7747,3944.5393327757
7748,3204.3196162836
7749,1704.3004073356
7750,3577.1978400817
7751,2259.8439247799
7752,5319.5041984127
7753,151.4775264634
7754,2943.2488491713
7755,4777.1180397088
7756,3069.5496679258
7757,3812.3503509524
7758,83.5588737302
7759,4170.9886014951
7760,3862.9080091501
7761,5892.666532459
7762,1382.3403667042
7763,104.8917529746
7764,2022.4231016834
7765,1120.5456365818
7766,4022.1444784737
7767,838.4197114234
7768,5310.6470282548
7769,5916.3778718123
7770,1323.4546769
7771,4512.9093709643
7772,200.5780961886
7773,4589.5610700717
7774,4083.7133676436
7775,1002.8879235204
7776,924.7688756536
7777,5448.5853495654
7778,2298.677070188
7779,6280.4488880609
7780,1664.9077492378
7781,5836.6112564997
7782,760.9410678317
7783,2274.3870826275
7784,506.9451670677
7785,2629.5848618381
7786,4588.7646435479
7787,5013.0940090308
7788,4840.7427471806
7789,2105.7006751485
7790,4469.2729064773
7791,1787.4565746
7792,5782.9975992631
7793,4197.3777864933
7794,3500.7310677985
7795,1809.463401908
7796,5071.6015350415
7797,4025.8270229748
7798,3539.01308105
7799,3749.0890445115
7800,3893.2523499177
7801,6073.6575345731
7802,2071.7532628783
7803,3155.5968176623
7804,926.7932615193
7805,4629.7284605741
7806,5683.7396986321
7807,3039.4320635645
7808,1518.147882433
7809,2627.2937230346
7810,5327.9625728617
7811,73.2181424879
7812,5061.6690777298
7813,3085.4964523779
7814,3799.2960576788
7815,3635.0239544927
7816,3987.9251013011
7817,517.0092863564
7818,3733.5203140585
7819,901.621120299
7820,3387.9667367045
7821,1198.1830944188
7822,4551.4602143486
7823,1837.8057003791
7824,2378.6516758484
7825,5030.9400307973
7826,3332.5105400031
7827,129.2365381484
7828,3691.2143987163
7829,517.296837115
7830,5176.0183880411
7831,1827.1392525736
7832,5533.6026059957
7833,4854.2844168042
7834,4323.258722536
7835,2828.2282429992
7836,5439.0810033185
7837,2623.7554022993
7838,5471.0225026625
7839,3041.1112254482
7840,4715.503879244
7841,2531.1175047256
7842,1423.2021562525
7843,1518.2915484926
7844,3442.8272395347
7845,2369.0016740157
7846,4739.8405343921
7847,1311.4636276897
7848,217.938026956
7849,2756.6040569864
7850,3061.7821848224
7851,2183.460720442
7852,4151.9131106241
7853,2919.8695064281
7854,271.7881112508
7855,4749.6826389541
7856,3570.7034793768
7857,4583.6798048463
7858,1739.0790279234
7859,3155.8342661722
7860,5801.6731448719
7861,1658.9259586187
7862,3517.5027590983
7863,1870.9464062301
7864,4326.4656934668
7865,5229.2598073356
7866,3065.4940675778
7867,4705.9249791809
7868,947.1972902367
7869,606.9244824543
7870,5683.6519106353
7871,3799.7980026449
7872,5021.102500339
7873,3357.2227839746
7874,1612.0690962189
7875,3389.1808741554
7876,4453.6855346988
7877,1440.0501299765
7878,1750.384181851
7879,3547.0546167459
7880,1535.1529362453
7881,600.4168837748
7882,5525.6429574784
7883,718.2121651977
7884,3106.344635039
7885,3175.7955982825
7886,5656.6314682618
7887,1418.9767429848
7888,1919.7267961073
7889,5422.8557451809
7890,5732.87679895
7891,3356.1198782496
7892,5035.507282087
7893,5417.2748222988
7894,2841.01758528
7895,4595.393806389
7896,1149.8001503041
7897,3460.6140878212
7898,2552.7035342747
7899,6590.198403682
7900,4894.2129864864
7901,4619.1780051382
7902,2578.600638825
7903,4467.6573104649
7904,5699.3904487254
7905,891.5449512497
7906,371.8021163692
7907,4948.2745601672
7908,1473.7798833758
7909,4251.7548721664
7910,4135.2366967089
7911,1392.1662793058
7912,3493.1355052358
7913,1307.5033684836
7914,4644.4781954169
7915,2930.3631679997
7916,819.1857374678
7917,3701.2768666092
7918,6311.1757045314
7919,5104.7140040523
7920,3960.1769433015
7921,5549.9308236545
7922,1342.223566211
7923,1912.7234060086
7924,3634.7843514468
7925,1070.4781463924
7926,3181.0298402987
7927,4230.2177036874
7928,4483.9481145217
7929,3605.6103539363
7930,4938.920250667
7931,4905.46722783
7932,4479.7038754136
7933,2243.331989694
7934,2831.8112678357
7935,4254.4696190353
7936,2416.5439282659
7937,2069.0396905352
7938,4574.6646810297
7939,2055.1577543589
7940,4768.4946624979
7941,980.4122981861
7942,112.2107738281
7943,5067.6038718149
7944,4624.4012835187
7945,143.221165119
7946,2315.1456685627
7947,816.1311513176
7948,1081.4257531629
7949,5434.300502253
7950,1728.9255511759
7951,1804.5639220404
7952,1575.5076236179
7953,825.2301974323
7954,4730.2054567607
7955,310.3486658292
7956,2534.2097968802
7957,2926.3755321304
7958,4955.3780720492
7959,1995.68257482
7960,4410.1026925772
7961,895.5415515619
7962,3131.7184916288
7963,1914.4466223674
7964,576.390017385
7965,2427.8938824703
7966,1277.9633584391
7967,3776.5617064796
7968,1492.39876767
7969,3802.0403897612
7970,495.8791629666
7971,2988.5029870742
7972,5453.9507225051
7973,2579.9070356835
7974,5320.1396646659
7975,428.5455945958
7976,1542.4996440369
7977,4000.3230130704
7978,1223.5899337786
7979,257.9647964014
7980,3157.1378314878
7981,5471.3487805876
7982,3871.3194810512
7983,118.2580087545
7984,2356.9972750562
7985,3110.653177842
7986,639.4267566313
7987,4540.0084800553
7988,3159.3096385188
7989,1596.6322936114
7990,2095.223717823
7991,4534.409732822
7992,313.8227982823
7993,2292.5183400097
7994,1906.8907519413
7995,4630.348882626
7996,2091.6491613463
7997,1509.6877688375
7998,794.8311701933
7999,96.7399356682
8000,3929.881419366
8001,2405.870062396
8002,4152.5565683672
8003,3961.5708180845
8004,4324.3496827761
8005,1986.1578343921
8006,2298.3283431646
8007,2712.2616973636
8008,826.3625784482
8009,826.5989252352
8010,4337.893377641
8011,646.1647251657
8012,4540.8670690952
8013,3416.7530202994
8014,3035.7857072371
8015,4489.0602242493
8016,4672.2437604906
8017,148.9083933538
8018,5752.7220871155
8019,3814.6595089751
8020,1937.7116604179
8021,2764.7427195006
8022,4093.2639463307
8023,2924.2085767314
8024,1367.9156349264
8025,1046.8002851222
8026,5234.7483528804
8027,398.778884039
8028,3737.228076416
8029,4387.2015070917
8030,1817.9949882869
8031,3626.7595485973
8032,2603.3787596043
8033,332.074472133
8034,4138.8570761585
8035,1447.3448888913
8036,3619.2458087334
8037,5306.9180924676
8038,2933.2179709977
8039,2373.403692633
8040,2312.2090959723
8041,2285.393359517
8042,4316.2245923305
8043,399.1389926439
8044,2910.6950843431
8045,647.1812207176
8046,2758.089183312
8047,2536.8384910305
8048,3114.2329543757
8049,3569.5748642257
8050,4966.4128426742
8051,4580.1232770236
8052,57.2123658055
8053,1890.4518691199
8054,595.9471414342
8055,268.1851404439
8056,2169.9385122029
8057,3926.4395134633
8058,2161.0133850341
8059,2196.9730997599
8060,1592.1444296617
8061,2096.4367334469
8062,153.9037598031
8063,274.1068450231
8064,5511.304439047
8065,1598.7022876483
8066,4910.5820583835
8067,5369.3809438924
8068,5190.7595265812
8069,5460.6099251046
8070,2623.4541816049
8071,4416.0868206585
8072,2827.5034347921
8073,4318.3233628022
8074,2584.070262265
8075,3972.6642752167
8076,1782.132048764
8077,765.9734916134
8078,2340.9210060338
8079,756.7440517017
8080,3735.6522986166
8081,757.0672657613
8082,4055.3917458466
8083,6159.613652234
8084,1096.2786804555
8085,917.133057398
8086,3846.040632665
8087,1138.5151481405
8088,3741.7616018542
8089,337.5433172673
8090,3148.9537086787
8091,5103.998672033
8092,2337.4035895868
8093,2273.9444032967
8094,4073.6334693863
8095,4788.5564783668
8096,5378.2609797055
8097,3197.0823102719
8098,4298.6860276589
8099,5595.2465204616
8100,5209.6562936078
8101,3148.4346198996
8102,2449.8388649814
8103,3963.2509391807
8104,3296.9154420106
8105,4213.330496572
8106,33.2699830413
8107,4947.9471072439
8108,3771.2677928563
8109,4191.8201719659
8110,1433.0560054717
8111,930.7058003128
8112,3086.2328860738
8113,1983.0705357719
8114,3906.8547726208
8115,5152.8352391353
8116,757.408248317
8117,3009.3835854804
8118,3947.0120283029
8119,415.9167248072
8120,4821.6797102496
8121,4268.6546978032
8122,5172.3461398856
8123,2855.8282974693
8124,5173.0430974052
8125,5403.173663278
8126,4720.3864213466
8127,4915.0839019544
8128,5562.1899070996
8129,3037.8354913867
8130,5260.222977026
8131,3271.9985236912
8132,5409.239957876
8133,635.6085910077
8134,28.5803200192
8135,4847.1758032659
8136,250.1395803828
8137,369.6497111325
8138,1241.6211826445
8139,2880.9831722052
8140,2887.862459293
8141,1916.207859704
8142,365.2501294922
8143,1023.0285928645
8144,1952.0707558474
8145,3330.5155172207
8146,2549.6590541556
8147,800.3367454639
8148,2011.4378254251
8149,2570.7832117865
8150,2913.9344291782
8151,4316.8401136013
8152,905.4977422237
8153,553.168299779
8154,4304.4641538954
8155,3030.1830457735
8156,1690.4585219503
8157,5545.4859550404
8158,397.4674912788
8159,4986.6138569621
8160,1743.983555094
8161,4040.8449769785
8162,2620.8661278597
8163,3135.7114571416
8164,4673.7074173443
8165,1926.3969578772
8166,3908.928695298
8167,5777.5175095146
8168,356.0382773174
8169,175.6011779609
8170,1305.0037051312
8171,2545.8302683585
8172,5028.4536194141
8173,4241.3162670018
8174,3047.6181901018
8175,1362.9128007347
8176,4840.3130787181
8177,2170.2613983243
8178,242.1381193226
8179,4844.2377859551
8180,4890.9317781292
8181,4198.1580742552
8182,2252.3967674055
8183,4605.3669073815
8184,3283.1704064958
8185,88.0228458444
8186,4257.0171950555
8187,4221.6565596173
8188,1344.3772641108
8189,5220.4159892077
8190,1184.1013103338
8191,3986.6562618141
8192,4867.1972986346
8193,1254.2418721204
8194,5443.1427590517
8195,864.5678655645
8196,3102.8402373386
8197,5641.1037022358
8198,5394.5644732759
8199,662.3208579041
8200,362.8174870865
8201,3707.3526482047
8202,2009.4557263897
8203,4709.3698725186
8204,4337.0435850718
8205,4970.5018016659
8206,927.072033298
8207,3887.0806328407
8208,1892.970505113
8209,464.9851413386
8210,4388.0534739221
8211,1122.7935428154
8212,1270.4401197549
8213,2747.7622126382
8214,5836.3449591199
8215,3901.9199868711
8216,2572.2612883581
8217,4065.9603393527
8218,5238.6818173897
8219,3622.588725994
8220,4320.8769369624
8221,3604.6779078045
8222,1935.3257284718
8223,3493.8477941052
8224,4374.046111786
8225,187.2958730418
8226,1768.0985453844
8227,743.369881986
8228,471.841297924
8229,2931.0752525321
8230,6504.290998455
8231,3216.9341652587
8232,5968.4360310591
8233,4376.5727337945
8234,1957.1342951712
8235,3817.0567464482
8236,1729.9861230889
8237,2270.7927820757
8238,3624.2159938022
8239,4868.873957605
8240,1200.7943804014
8241,4247.9848628873
8242,2377.5138854174
8243,1964.5757295282
8244,1875.7161310544
8245,3520.4352117716
8246,1020.9271705167
8247,1016.7155601703
8248,4389.8344403262
8249,5216.6560239311
8250,5193.2926891333
8251,5100.6260446996
8252,2179.2307714176
8253,2835.4056816336
8254,2265.3159206838
8255,1393.8196177789
8256,375.0480074528
8257,3471.6263574138
8258,1132.5283029883
8259,3786.619255524
8260,2762.720425352
8261,872.3378612264
8262,3886.4406053215
8263,2914.3541071361
8264,3355.934338926
8265,3752.586985341
8266,5002.8675677831
8267,3473.1519951097
8268,3897.8298071861
8269,2681.4103299361
8270,4837.1911343997
8271,4307.559222576
8272,1169.4004251741
8273,684.5327459983
8274,5308.3476740326
8275,1287.5628347011
8276,1102.7508606944
8277,3255.1257656173
8278,4591.5878441569
8279,4945.3245381985
8280,32.689946754
8281,2328.8964202308
8282,1349.1572383262
8283,109.9233243631
8284,5077.1708396702
8285,4803.9575695484
8286,1373.3315212782
8287,3552.7096289368
8288,3902.1256597074
8289,1767.2968388784
8290,3689.8745867797
8291,1701.8028077352
8292,4232.2509485952
8293,871.5464910165
8294,699.6312194873
8295,2488.3519533841
8296,2623.9087026763
8297,2803.8449873129
8298,4053.5676936193
8299,1307.8553335118
8300,4109.3434238331
8301,4432.0544706918
8302,4281.3013243116
8303,2658.1270304877
8304,4991.5211932095
8305,749.8662438832
8306,2594.675880004
8307,2795.8539370287
8308,3922.5862642145
8309,2795.9162077638
8310,1270.4080023367
8311,5881.5043230707
8312,1496.4376053936
8313,1644.8143865354
8314,754.4067421541
8315,4135.7834606527
8316,4338.4956195913
8317,4138.6253512326
8318,4519.5563109378
8319,5601.8577941296
8320,2996.5795212417
8321,5286.532883532
8322,1405.0391506116
8323,1988.4598714863
8324,3340.5612986227
8325,4170.7250496383
8326,2597.3736089564
8327,4679.2369074426
8328,4302.7862106887
8329,2197.5532130204
8330,4770.0184971804
8331,4144.5306787158
8332,2782.3892573609
8333,180.8667708721
8334,5117.9115266876
8335,685.3821518304
8336,4408.9045845111
8337,5530.8646134994
8338,247.2510292415
8339,1770.243040717
8340,3166.4159191846
8341,2884.3074298009
8342,4871.0799591385
8343,5526.2159520216
8344,5013.8117462975
8345,1813.9916475985
8346,5161.7544584211
8347,1502.6074399842
8348,5638.1978480181
8349,1509.5479627929
8350,5057.6150590017
8351,3463.7015171063
8352,1190.1040462109
8353,3581.3755605933
8354,2555.5896894338
8355,3669.9411843372
8356,2619.8454541299
8357,1338.495451725
8358,4398.314734859
8359,3705.9472232211
8360,4432.8427958542
8361,1229.2316909545
8362,3967.4045829902
8363,5747.2144452254
8364,3497.6339163827
8365,4090.6425658479
8366,837.6871682728
8367,1594.3751736944
8368,1472.2012095233
8369,3264.9798966212
8370,4902.2472478675
8371,187.7250546597
8372,1589.2012071349
8373,2538.604240229
8374,4738.592542679
8375,4122.8255713287
8376,2792.2866067331
8377,1369.7407264517
8378,303.5034180269
8379,3620.4554988194
8380,164.423074828
8381,3379.7883721061
8382,5274.2872519071
8383,3274.7162608765
8384,2620.0231962499
8385,3918.1458725309
8386,4435.7216380256
8387,3493.5139917394
8388,2909.2694087678
8389,3600.2697133369
8390,4977.8083705144
8391,5250.507968562
8392,5604.9134568174
8393,578.9448481938
8394,885.2459065011
8395,3598.8340794478
8396,3176.8510218041
8397,2882.6510866415
8398,4876.8197790088
8399,4002.2437207907
8400,3851.6730312261
8401,2282.5951297212
8402,4898.4402307199
8403,5222.068594713
8404,5043.7511489725
8405,845.4827533087
8406,3847.8189488157
8407,5613.9155560921
8408,906.0795387021
8409,4325.180308431
8410,1143.2334409929
8411,63.3575583626
8412,5900.5522150061
8413,979.114768534
8414,2629.7003619973
8415,825.4906168077
8416,4408.6627177222
8417,4580.1283422113
8418,1772.3487410536
8419,3006.0583615962
8420,4546.2947716887
8421,4525.2201537508
8422,2327.317450232
8423,4307.9545230292
8424,569.9815952284
8425,3994.4224205283
8426,5357.4260424937
8427,2835.3612800829
8428,1326.8806370628
8429,4897.1722959846
8430,1551.0347644798
8431,2810.263278894
8432,5370.563971391
8433,4921.5821057463
8434,3485.1460322332
8435,1460.8920421795
8436,4959.3436030383
8437,3525.0762653621
8438,3506.2166288159
8439,4708.5946051224
8440,390.244939699
8441,3034.8408496903
8442,4901.6503121945
8443,4592.2816242694
8444,2437.2293679253
8445,1891.0913697743
8446,1240.5484599111
8447,2565.1721022792
8448,2528.695222421
8449,4973.2320582383
8450,1004.4074635382
8451,1054.2058682769
8452,5054.5030503337
8453,1170.9876893955
8454,6276.4238943011
8455,3661.2622764699
8456,3295.2832540983
8457,2568.7768726954
8458,4309.877999811
8459,3586.0988012219
8460,3844.0163223604
8461,2679.6950660013
8462,2045.1720534513
8463,5789.5488805677
8464,1327.6793117148
8465,1524.7599601714
8466,4623.9584462644
8467,2895.2261277421
8468,4293.5196861554
8469,3735.9732374495
8470,4266.6048035257
8471,268.3100222006
8472,658.5086546288
8473,2182.0237311305
8474,3508.9997009505
8475,4822.4269909827
8476,5186.8917895576
8477,994.9266528054
8478,5403.8308304628
8479,975.6049883299
8480,208.3951042802
8481,1108.2022375695
8482,2448.254824217
8483,2437.5438683934
8484,579.3560390239
8485,1496.9417430923
8486,4862.4069003787
8487,4413.6788085199
8488,2402.9576600153
8489,3313.1720318904
8490,1006.6797878627
8491,3414.5497678305
8492,2064.1251947935
8493,1279.3440700304
8494,2607.6322761621
8495,1651.2744776475
8496,3839.7230168729
8497,2706.4631441522
8498,2857.0052835898
8499,1980.6103922577
8500,4547.4030036717
8501,2806.8373842318
8502,2508.9801720221
8503,3349.3708297572
8504,4927.472199994
8505,1839.8800702947
8506,4535.8377945468
8507,2205.9098066486
8508,1842.3644429302
8509,3232.5712584921
8510,970.2174791064
8511,2821.6015547599
8512,1644.989853876
8513,2304.3087926768
8514,2501.9100627847
8515,3111.6843618386
8516,403.7748900401
8517,3402.8549225869
8518,3907.6333410914
8519,2045.133698694
8520,238.0681670153
8521,3279.5788937927
8522,1932.9391737665
8523,717.458882624
8524,3205.4062834784
8525,3330.6234775975
8526,2455.0238424335
8527,3421.3311802589
8528,2281.37290336
8529,2860.7873305126
8530,1750.5779863685
8531,3740.9663442029
8532,3371.8738673572
8533,3892.0047620308
8534,1162.0660991035
8535,3327.4568288624
8536,4154.18793759
8537,2432.8769901198
8538,2597.5968189602
8539,4323.5859505883
8540,3696.5207075305
8541,4037.5626329624
8542,4416.9780462406
8543,2168.7386162863
8544,2260.1291924436
8545,1559.337149189
8546,3232.6493544536
8547,4097.3648189755
8548,4820.8882059274
8549,4196.4615016228
8550,454.760324904
8551,1362.173987552
8552,5230.062781318
8553,2512.1693595888
8554,4095.7652203561
8555,4758.9709823397
8556,4337.0762283331
8557,3173.8589123696
8558,4765.9875211185
8559,5421.0327516471
8560,3685.5913500244
8561,5076.2980545504
8562,3554.8747776299
8563,3526.8475903611
8564,2842.4673235637
8565,2493.9366083418
8566,3781.8995161074
8567,3215.077812505
8568,3842.3952453153
8569,3293.0627437677
8570,3515.78764695
8571,5344.3512390391
8572,2387.2963867857
8573,1668.200027282
8574,1525.6908658029
8575,3379.0403265304
8576,4646.9289113569
8577,5356.76489937
8578,5215.230968325
8579,5026.9489587268
8580,1296.3938532067
8581,115.5150959554
8582,3262.2787721617
8583,373.9299297148
8584,4390.8565723884
8585,3017.4952738422
8586,3480.4323675215
8587,4881.3409792609
8588,90.7548927011
8589,1591.4422287125
8590,4240.2613336112
8591,1854.8718036574
8592,4418.7764031882
8593,733.6496958574
8594,307.7425630535
8595,1012.8309659939
8596,4397.843282056
8597,4293.9548983293
8598,2000.42765258
8599,4219.116261827
8600,1632.2613683898
8601,2169.0267175495
8602,4940.1083680513
8603,4496.5354713755
8604,3058.8621736597
8605,4980.266954718
8606,2473.8052456807
8607,1699.9203485386
8608,4670.4737308503
8609,4237.9975084733
8610,3535.1969628276
8611,4526.7507268143
8612,2593.0579003031
8613,1382.9329001034
8614,1507.2229212785
8615,957.0016140295
8616,2723.4399246247
8617,1172.5836110748
8618,4702.8919629915
8619,1109.6303772926
8620,2533.7499948337
8621,3127.1275406253
8622,3419.4356074787
8623,3647.6965390409
8624,1981.1356797968
8625,3329.1173112158
8626,2283.9123360537
8627,5580.5095063127
8628,3740.5899071658
8629,2337.4706483782
8630,1537.5089147434
8631,3697.840187899
8632,3606.0942542848
8633,3312.4852212825
8634,2695.1243527102
8635,4440.9867443436
8636,4075.0492191788
8637,3309.5476352503
8638,2899.1980375646
8639,1957.4260852995
8640,1948.6787078849
8641,4137.6542413235
8642,4082.893343629
8643,1113.9823793605
8644,2736.0482013174
8645,1993.4744794748
8646,2877.3626101257
8647,3676.0780471393
8648,2954.178543939
8649,4441.542555347
8650,3180.1938822922
8651,871.1309136472
8652,3717.6302845613
8653,3565.9326362213
8654,5685.3308494336
8655,2507.8212792493
8656,3282.897623513
8657,2450.5180406605
8658,2930.3977651439
8659,305.0967741928
8660,2841.9079510169
8661,2064.905596931
8662,1391.614996482
8663,2294.3773005064
8664,174.7932232674
8665,1543.2683333875
8666,5871.0441554176
8667,3013.5927464844
8668,1231.9880262049
8669,2133.9859545966
8670,5489.2147979617
8671,5962.1605265574
8672,1293.5724295909
8673,5308.7444455627
8674,4870.9955748805
8675,193.8583854881
8676,3279.334262297
8677,4049.2323104822
8678,340.3590592861
8679,4165.9460536563
8680,3880.0667963178
8681,5042.8384391943
8682,1457.9537011654
8683,4318.7563739403
8684,90.1422027074
8685,837.1569474047
8686,1030.7081339647
8687,779.2357906849
8688,3588.0003782704
8689,633.0451403688
8690,1864.5731784734
8691,4672.9989615939
8692,4258.1597711936
8693,3512.6377014855
8694,4311.3498692552
8695,154.3968016407
8696,883.753878062
8697,3850.1093540553
8698,4005.916337237
8699,4180.3958952706
8700,1950.6978113629
8701,3521.8327367313
8702,3238.5058177518
8703,717.2703440084
8704,1673.8564731018
8705,4632.0745019487
8706,3885.5981270655
8707,5271.1008738617
8708,1302.8625422546
8709,3717.3688654064
8710,1519.7140222822
8711,1018.5093864485
8712,1299.332860388
8713,5033.6325145421
8714,2353.2049397503
8715,1946.413134285
8716,3240.2799744172
8717,3227.8947135755
8718,5168.9621354173
8719,4173.2935954662
8720,3235.3790832792
8721,519.298643548
8722,931.7752192605
8723,3668.3752467969
8724,3612.8083056578
8725,197.3489247298
8726,3713.426804662
8727,3979.2696156717
8728,3097.208763749
8729,3920.1074582035
8730,1369.38351294
8731,311.3244181706
8732,750.8687009062
8733,4897.9558882904
8734,5263.2729542357
8735,2692.2886640521
8736,3562.5179084278
8737,522.7902348047
8738,3255.3228406164
8739,1560.0585186561
8740,5798.493826275
8741,4497.8079725394
8742,2390.6288194383
8743,785.3077663852
8744,3294.7961947342
8745,3659.4754748156
8746,2389.1023940349
8747,5210.5779257094
8748,1113.0532993669
8749,1857.7959116934
8750,2418.0325511632
8751,4290.0901386856
8752,1177.7184888999
8753,3775.4185820027
8754,4108.8763679451
8755,4805.7233430454
8756,1724.4245686405
8757,3456.6689453435
8758,2526.3087045675
8759,2899.4109244863
8760,3912.401962429
8761,1776.2993174202
8762,4035.1347632604
8763,341.4538208918
8764,4974.9072412547
8765,4798.3908876029
8766,3236.7202749043
8767,4114.9353748166
8768,3586.7916029911
8769,1848.2473004862
8770,4796.7864733905
8771,2332.3935559133
8772,703.8511651166
8773,3289.3158566464
8774,4726.9676398613
8775,1094.7268303469
8776,5108.1401839706
8777,1042.765814347
8778,3307.2243019011
8779,1125.0893731744
8780,1704.459416689
8781,3574.1734693914
8782,3706.9963618111
8783,206.6574674671
8784,1137.7671776775
8785,1.4211735487
8786,2234.5700461278
8787,4385.1901817994
8788,1453.2700097332
8789,1062.0384872229
8790,4653.1726426699
8791,2634.6204238557
8792,3411.4581683853
8793,4175.6637814063
8794,4287.9790293505
8795,4284.6026263597
8796,4737.4394215902
8797,2255.3505317516
8798,3010.3039390278
8799,5358.8882628563
8800,5195.2302466567
8801,698.5483279669
8802,4224.5748296578
8803,2181.6326881661
8804,2785.2329992468
8805,2850.8546747499
8806,1546.166645446
8807,1824.2129651368
8808,1363.4106908097
8809,5179.9846820145
8810,4914.8524081328
8811,2852.3495396786
8812,1449.3337529705
8813,3535.4571810966
8814,5252.2104416259
8815,62.9379876588
8816,5119.4839554142
8817,1632.5399031044
8818,4701.5656937944
8819,5444.9245755868
8820,2503.0871295953
8821,5125.3592581303
8822,1559.500973845
8823,3933.5049283991
8824,2691.5712166083
8825,3922.6596803999
8826,1595.5612268099
8827,3386.9075644349
8828,4294.5699100837
8829,4143.4014713089
8830,4209.7991787171
8831,3857.1272137078
8832,2323.5987041237
8833,5504.1132723795
8834,1996.9705570526
8835,1528.8088442433
8836,4894.0975734879
8837,4803.4409702183
8838,2390.3058603021
8839,5164.3467900748
8840,6260.6456714327
8841,1910.8452997586
8842,4390.6130498071
8843,3607.9781735131
8844,4975.8725032554
8845,4960.5696985936
8846,3991.5606712374
8847,1262.934125081
8848,4464.2684109281
8849,3001.0163579184
8850,3905.6079218303
8851,3164.7661940925
8852,5468.636530009
8853,2191.3172861333
8854,2898.5252338674
8855,3263.5128796828
8856,2008.108514637
8857,1458.078153785
8858,4671.5118601064
8859,3980.0837125112
8860,2213.8929881407
8861,2154.6002574379
8862,4914.8423048991
8863,1636.5619949547
8864,3743.3375995473
8865,662.206429852
8866,2879.9404847082
8867,2909.0734116395
8868,5736.688375569
8869,3820.8036225081
8870,117.8437661372
8871,5024.767514866
8872,1562.6091383482
8873,3463.0759254895
8874,4416.9927664313
8875,3513.5335184765
8876,1323.1062205377
8877,5700.9463851307
8878,2857.8012511215
8879,3695.8780146452
8880,6006.695949941
8881,5159.5862096415
8882,3942.1632498961
8883,1828.6309005078
8884,2535.1642124672
8885,3085.1027592368
8886,2409.7157486369
8887,2710.7138375155
8888,32.5955183577
8889,1194.1798588558
8890,1847.1204773661
8891,4010.9753059304
8892,3719.7535423234
8893,1509.8798471668
8894,646.1611563053
8895,5251.2484510455
8896,2726.0879607996
8897,2637.2951546976
8898,4584.1699628722
8899,5208.3923283757
8900,4933.2880433112
8901,5048.5797161517
8902,4315.2171695982
8903,1290.1810992549
8904,1351.8097149269
8905,3397.011118487
8906,1062.7708716109
8907,100.9150835496
8908,3307.3037706163
8909,1469.7841843625
8910,630.7941480496
8911,2420.7537652924
8912,4769.5115114931
8913,4303.7688562503
8914,191.9689918521
8915,3178.0760133676
8916,1180.230434154
8917,181.0706687097
8918,831.7950728546
8919,1398.451129857
8920,4910.1606964968
8921,2890.5704910978
8922,4696.1839507627
8923,1841.6011811375
8924,4571.082914462
8925,3204.1510760069
8926,4763.9256196746
8927,2539.2606386743
8928,5781.2337496566
8929,860.7985937406
8930,4765.5684089369
